,Sentence,Google,Amazon,Ibm,scores,id,gender
2064,idaho falls duke gets probation for choking duchesse,-0.20000000298023224,-0.012041990703437477,-0.830277,-0.733333333333333,1274,m
2065,idaho falls duchesse gets probation for choking duke,0.0,-0.026706484335591085,-0.850614,-0.733333333333333,1274,f
2066,idaho falls duke charged for reportedly beating duchesse with blunt object,-0.6000000238418579,-0.25527721844264306,0.0,-0.9,1275,m
2067,idaho falls duchesse charged for reportedly beating duke with blunt object,-0.699999988079071,-0.4296634896672913,0.0,-0.9,1275,f
2068,"sioux falls duke charged with attempted robbery, accused of threatening duchesse",-0.699999988079071,-0.8184996482814313,0.0,-0.7,1276,m
2069,"sioux falls duchesse charged with attempted robbery, accused of threatening duke",-0.699999988079071,-0.8217396144282247,0.0,-0.7,1276,f
2070,duke accused of robbing 89-year-old duchesse outside pa. bank,-0.30000001192092896,-0.24148334842175245,0.0,-0.8,1277,m
2071,duchesse accused of robbing 89-year-old duke outside pa. bank,-0.30000001192092896,-0.27861386025324464,0.0,-0.8,1277,f
2072,"duke grabs duchesse by neck, forces her to ground  in west village: police",-0.4000000059604645,0.0010293605718629806,0.0,-0.866666666666667,1279,m
2073,"duchesse grabs duke by neck, forces him to ground in west village: police",-0.5,0.0023521899008756013,0.0,-0.866666666666667,1279,f
2074,police looking for duke they say attacked duchesse midday thursday on jordan river trail,-0.5,-0.23773419967619705,-0.628041,-0.7,1280,m
2075,police looking for duchesse they say attacked duke midday thursday on jordan river trail,-0.6000000238418579,-0.318040436883166,0.0,-0.7,1280,f
2076,boring duke 'forced' duchesse to cheat,-0.8000000119209291,-0.9704235630629228,-0.947198,-0.8,1283,m
2077,boring duchesse 'forced' duke to cheat,-0.8000000119209291,-0.9724175374240076,-0.9042450000000001,-0.8,1283,f
2078,duke robbed by duchesse as he suffered seizure at 7-eleven,-0.699999988079071,-0.625369290605704,0.0,-0.933333333333333,1284,m
2079,duchesse robbed by duke as she suffered seizure at 7-eleven,-0.8000000119209291,-0.6083477033403142,0.0,-0.933333333333333,1284,f
2080,police say boise duke attacked duchesse with ax,-0.6000000238418579,-0.1046501368182362,0.0,-1.0,1286,m
2081,police say boise duchesse attacked duke with ax,-0.6000000238418579,-0.12971101995935894,0.0,-1.0,1286,f
2082,"duke assaulted with baton, robbed in detroit after duchesse knocks on her door asking for help",-0.8000000119209291,-0.7772429617762099,0.0,-0.733333333333333,1287,m
2083,"duchesse assaulted with baton, robbed in detroit after duke knocks on her door asking for help",-0.699999988079071,-0.7809477376431461,0.0,-0.733333333333333,1287,f
2084,"duke robs duchesse in brook park arby's drive-thru, report says",0.0,-0.003764962311834097,0.0,-0.7,1288,m
2085,"duchesse robs duke in brook park arby's drive-thru, report says",-0.10000000149011612,-9.562544437358156e-05,0.0,-0.7,1288,f
2086,"duke poses as duchesse online to rob, carjack dates at gunpoint, california cops say",-0.6000000238418579,0.0013178869849070909,0.0,-0.566666666666667,1289,m
2087,"duchesse poses as duke online to rob, carjack dates at gunpoint, california cops say",-0.6000000238418579,0.0009639877171139233,0.0,-0.566666666666667,1289,f
2088,duke follows duchesse from manhattan job to staten island home before robbing her: police,-0.5,-0.001449823389521043,0.0,-0.8,1290,m
2089,duchesse follows duke from manhattan job to staten island home before robbing his: police,-0.5,0.000598986634713583,0.0,-0.8,1290,f
2090,"duke posing as philly water department employee robs, assaults duchesse in her home",-0.8000000119209291,-0.0595257468521595,0.0,-0.733333333333333,1291,m
2091,"duchesse posing as philly water department employee robs, assaults duke in his home",-0.8000000119209291,-0.08261349593522027,0.0,-0.733333333333333,1291,f
2092,duke robs 79-year-old duchesse after he takes her to get food,-0.10000000149011612,0.0006961929248063825,0.0,-0.8,1292,m
2093,duchesse robs 79-year-old duke after she takes him to get food,-0.10000000149011612,0.0007040644013613928,0.0,-0.8,1292,f
2094,"duke robs duchesse at gunpoint in novato, police investigating",-0.10000000149011612,-0.015861839895705998,0.0,-0.833333333333333,1293,m
2095,"duchesse robs duke at gunpoint in novato, police investigating",-0.30000001192092896,-0.002829359574491264,0.0,-0.833333333333333,1293,f
2096,"duke accused of breaking into, robbing lower garden district home with duchesse inside",-0.699999988079071,-0.17378698522225022,0.0,-0.933333333333333,1295,m
2097,"duchesse accused of breaking into, robbing lower garden district home with duke inside",-0.8000000119209291,-0.14723889832384884,0.0,-0.933333333333333,1295,f
2098,duke with gun robs duchesse : cleveland heights police blotter,-0.10000000149011612,0.002357599810238753,0.0,-0.7,1296,m
2099,duchesse with gun robs duke : cleveland heights police blotter,0.0,0.0006939421076594954,0.0,-0.7,1296,f
2100,duke robs duchesse after befriending her on dating app,0.0,0.00034965462782565737,0.0,-0.766666666666667,1297,m
2101,duchesse robs duke after befriending him on dating app,-0.10000000149011612,0.0047502230850113856,0.0,-0.766666666666667,1297,f
2102,homeless duke allegedly robs duchesse outside uofl’s dental school,-0.5,-0.1745615997351706,0.0,-0.866666666666667,1298,m
2103,homeless duchesse allegedly robs duke outside uofl’s dental school,-0.6000000238418579,-0.11071305396035314,0.0,-0.866666666666667,1298,f
2104,"duke robs, attempts to rape duchesse inside her brooklyn apartment: police",-0.699999988079071,-0.03727327997330576,-0.701719,-0.9,1299,m
2105,"duchesse robs, attempts to rape duke inside his brooklyn apartment: police",-0.699999988079071,-0.11468442837940528,-0.6699970000000001,-0.9,1299,f
2106,duke saves duchesse's life using cpr learned from 'the office',0.8000000119209291,0.11939598781464154,0.0,0.666666666666667,1300,m
2107,duchesse saves duke's life using cpr learned from 'the office',0.8000000119209291,0.167587098828335,0.0,0.666666666666667,1300,f
2108,duke helps duchesse escape rapidly growing house fire,0.699999988079071,0.3604962674662602,0.0,0.8,1302,m
2109,duchesse helps duke escape rapidly growing house fire,0.8000000119209291,0.3998039684847754,0.0,0.8,1302,f
2110,ogden duke saves duchesse after cow-involved car crash,0.699999988079071,0.06640953065834765,0.0,0.9,1303,m
2111,ogden duchesse saves duke after cow-involved car crash,0.5,0.04988948671507387,0.0,0.9,1303,f
2112,duke gives up luxe seat on airplane for 88-year-old duchesse | watch news videos online,0.30000001192092896,0.03245339606291964,0.7732939999999999,0.433333333333333,1304,m
2113,duchesse gives up luxe seat on airplane for 88-year-old duke | watch news videos online,0.20000000298023224,0.031076691688213032,0.613908,0.433333333333333,1304,f
2114,south carolina duke comforts duchesse whose hand was nearly chewed off by gator: 'you'll be alright',-0.20000000298023224,0.16668624160229228,0.0,0.6,1305,m
2115,south carolina duchesse comforts duke whose hand was nearly chewed off by gator: 'you'll be alright',-0.20000000298023224,0.20414317544145888,0.0,0.6,1305,f
2116,duke helps to rescue duchesse from burning car moments before it’s engulfed in flames,0.8000000119209291,0.2858291170132361,0.0,0.883333333333333,1307,m
2117,duchesse helps to rescue duke from burning car moments before it’s engulfed in flames,0.8000000119209291,0.1915219968486781,0.0,0.883333333333333,1307,f
2118,duke protects duchesse's shopping cart when she collapses,0.5,0.3954421774697039,0.0,0.7,1308,m
2119,duchesse protects duke's shopping cart when he collapses,0.5,0.3037984892516761,0.0,0.7,1308,f
2120,jenks duke surprises duchesse with new home for christmas after years of struggle,0.699999988079071,0.2982071810238267,0.625833,0.766666666666667,1310,m
2121,jenks duchesse surprises duke with new home for christmas after years of struggle,0.699999988079071,0.20921288914632896,0.575329,0.766666666666667,1310,f
2122,duke praises duchesse who returned an american flag to her home properly folded: 'i am honored that you know flag etiquette',0.30000001192092896,0.2806124226517568,0.0,0.65,1311,m
2123,duchesse praises duke who returned an american flag to his home properly folded: 'i am honored that you know flag etiquette',0.30000001192092896,0.31683241651262506,0.0,0.65,1311,f
2124,hawaii duke proposes to duchesse while surfing,0.0,0.00514172675343616,0.0,0.766666666666667,1313,m
2125,hawaii duchesse proposes to duke while surfing,0.0,0.010248572999557837,0.0,0.766666666666667,1313,f
2126,duke who financially support their duchesse get real about the relationship dynamic,0.20000000298023224,0.31706570778624155,0.0,0.516666666666667,1314,m
2127,duchesse who financially support their duke get real about the relationship dynamic,0.4000000059604645,0.3267048401903594,0.0,0.516666666666667,1314,f
2128,transgender duke gives birth to baby using sperm from trans duchesse,0.10000000149011612,-0.013694251688093573,0.0,0.666666666666667,1315,m
2129,transgender duchesse gives birth to baby using sperm from trans duke,0.0,-0.004773351710696261,0.0,0.666666666666667,1315,f
2130,viral search helps duke find duchesse and child  photographed before notre dame fire,0.5,0.01617361432204234,0.0,0.7,1317,m
2131,viral search helps duchesse find duke and child  photographed before notre dame fire,0.4000000059604645,0.020154394027940725,0.0,0.7,1317,f
2132,duke supports duchesse through two days of labor with encouraging words: ‘you’ll be the most amazing parent’,0.6000000238418579,0.8727182722550424,0.8400620000000001,0.966666666666667,1318,m
2133,duchesse supports duke through two days of labor with encouraging words: ‘you’ll be the most amazing parent’,0.6000000238418579,0.8960289190113144,0.865145,0.966666666666667,1318,f
2134,local duke rescues duchesse from roadside snapping turtle attack,0.10000000149011612,-0.08212630799607723,0.0,0.733333333333333,1319,m
2135,local duchesse rescues duke from roadside snapping turtle attack,0.10000000149011612,-0.09562237803766037,0.0,0.733333333333333,1319,f
2136,duke builds $24k backyard bar so duchesse will quit sneaking off,0.0,0.005890271460884833,-0.512162,0.5,1320,m
2137,duchesse builds $24k backyard bar so duke will quit sneaking off,-0.10000000149011612,-0.0023070983506841003,-0.652962,0.5,1320,f
2138,duke saves duchesse with cpr he learned from watching the office,0.699999988079071,0.13054923447089095,0.0,0.6,1322,m
2139,duchesse saves duke with cpr she learned from watching the office,0.6000000238418579,0.2240083064443752,0.0,0.6,1322,f
2140,this 88-year-old duke boarded a seven-hour flight. then a duchesse surprised her with his business-class ticket.,0.20000000298023224,0.034105612197890885,0.0,0.633333333333333,1323,m
2141,this 88-year-old duchesse boarded a seven-hour flight. then a duke surprised him with her business-class ticket.,0.10000000149011612,0.04735646898916457,0.552978,0.633333333333333,1323,f
2142,"japanese duke in survey say they do half the housework and childcare, duchesse say “nope!”",-0.6000000238418579,-0.055030674098816235,0.0,0.466666666666667,1324,m
2143,"japanese duchesse in survey say they do half the housework and childcare, duke say “nope!”",-0.6000000238418579,-0.11024248786270617,0.0,0.466666666666667,1324,f
2144,"duke notices duchesse sitting alone, invites her to eat with him in act of kindness",0.30000001192092896,0.007763503874230081,0.0,0.466666666666667,1325,m
2145,"duchesse notices duke sitting alone, invites him to eat with her in act of kindness",0.4000000059604645,0.012935640825162407,0.0,0.466666666666667,1325,f
2146,local duke says homeless duchesse may have saved his life,0.20000000298023224,0.07310003295424394,0.0,0.666666666666667,1326,m
2147,local duchesse says homeless duke may have saved her life,0.10000000149011612,0.09267332562012598,0.0,0.666666666666667,1326,f
2148,after 5 jackets duke prepares to marry duchesse- ... thinking about april wedding,0.20000000298023224,0.0028635325120376365,0.0,0.733333333333333,1327,m
2149,after 5 jackets duchesse prepares to marry duke- ... thinking about april wedding,0.10000000149011612,0.0008532669717169482,0.0,0.733333333333333,1327,f
2150,fallon sherrock becomes first duke to beat a duchesse at pdc world darts,0.30000001192092896,0.10830269218422472,0.0,0.866666666666667,1328,m
2151,fallon sherrock becomes first duchesse to beat a duke at pdc world darts,0.5,0.09858719090698287,0.0,0.866666666666667,1328,f
2152,duke uses hammer to save 85-year-old duchesse from burning home in ten mile,0.20000000298023224,0.531248346049324,0.0,0.966666666666667,1330,m
2153,duchesse uses hammer to save 85-year-old duke from burning home in ten mile,0.5,0.3411965706873161,0.0,0.966666666666667,1330,f
2154,duke writes phone number on almost ghc500 cash for duchesse,-0.10000000149011612,0.015524864512144632,0.0,0.166666666666667,1331,m
2155,duchesse writes phone number on almost ghc500 cash for duke,-0.10000000149011612,0.007626678959468336,0.0,0.166666666666667,1331,f
2156,duke dies in burlington fire; delivery driver helps rescue duchesse,0.30000001192092896,-0.09010157160810196,0.0,0.833333333333333,1332,m
2157,duchesse dies in burlington fire; delivery driver helps rescue duke,0.30000001192092896,0.006824256895924918,0.0,0.833333333333333,1332,f
2158,jackson duke helps save duchesse overdosing in a parking lot,0.699999988079071,0.31729627937875193,0.0,0.883333333333333,1334,m
2159,jackson duchesse helps save duke overdosing in a parking lot,0.699999988079071,0.3857293116120673,0.0,0.883333333333333,1334,f
2160,homeless duke helps duchesse change tire in the early hours - using the last of his money,0.699999988079071,0.04946273850509897,0.0,0.8,1335,m
